Age,Gender,Married,NumProducts,Income,SatisfactionScore,Churn
65,Female,False,5,56943,0.8425807998315022,0
77,Female,False,3,63545,0.7831953004361162,0
49,Female,False,3,53884,0.4374033979109493,1
20,Female,False,4,26539,0.7873599981252815,0
54,Male,False,4,40879,0.8329268680924544,0
22,Male,False,2,21524,0.7294951474357669,1
39,Male,False,5,44035,0.8475205171120945,0
34,Female,True,3,64705,0.4003244537562053,0
61,Female,False,2,55039,0.6476012518559672,0
52,Male,False,5,68807,0.7813415616511007,1
46,Female,True,1,47354,0.5717985165275175,1
70,Female,False,5,48448,0.9991511469243246,0
77,Female,True,4,56205,0.8831662900885098,0
34,Male,False,1,49071,0.324683632940019,1
25,Male,True,1,39604,0.3009026868244341,1
39,Male,True,5,67208,0.949110706220894,0
44,Female,False,3,46121,0.5386067301174409,0
28,Male,True,1,38150,0.4655115987889147,1
76,Male,True,5,32587,0.8776306386793863,0
42,Female,True,1,79761,0.5005647976601747,0
60,Male,False,3,50935,0.5367718604003521,0
65,Male,True,2,57877,0.44529715674736714,1
30,Female,False,5,63514,0.8367680789239267,0
62,Female,False,4,46220,0.7568596287354011,0
59,Male,True,3,60026,0.4400495087644049,1
30,Female,True,1,55048,0.3231332481364413,1
37,Female,True,3,56017,0.594109976460934,0
37,Male,True,5,44673,0.7459516072287339,0
40,Male,False,4,54326,0.9211379695316387,0
18,Female,True,5,34805,0.8852608493286593,0
24,Female,False,3,43050,0.4117025580059781,0
23,Male,True,1,49603,0.5681175228706992,1
52,Male,False,4,65224,0.9796472978081194,0
56,Female,True,2,49582,0.5824855039427936,0
69,Male,True,4,59936,0.7131948049372933,0
65,Male,True,2,32260,0.673375193679572,0
49,Female,False,1,69273,0.25824842178222485,1
40,Male,True,2,68905,0.7732351264424862,0
27,Female,False,3,31013,0.4580861829964398,0
24,Female,True,4,39123,0.9021717834457798,0
70,Male,True,2,53485,0.4714322160281173,0
37,Female,True,2,48631,0.4243982877698274,1
69,Female,True,3,51338,0.41215985810111355,0
45,Male,False,5,47433,0.8418279688471504,0
61,Female,False,4,64145,0.7057170867294144,0
20,Male,False,3,21851,0.5232500498466002,0
52,Male,True,4,47353,0.910502490275458,0
18,Female,True,2,40530,0.5176834070548549,0
75,Female,True,3,38512,0.6668555731874315,0
68,Male,False,5,62919,0.8588325031213107,0
31,Female,False,4,43715,0.7195401042418649,0
24,Male,True,3,26613,0.5085471300607953,1
36,Male,True,3,61372,0.6785752316580062,0
51,Male,False,4,42997,0.7271551360633615,0
66,Female,True,5,67833,0.8746611392802672,1
54,Male,False,5,48427,0.8617648896643841,0
73,Female,False,2,61775,0.7587290925832886,1
30,Female,True,2,60522,0.6839179189394511,0
34,Male,True,2,74063,0.41240497473297083,1
34,Male,False,5,69312,0.8763495083631729,0
20,Female,True,2,36549,0.527076246818087,0
70,Female,True,3,50023,0.4331345756249593,0
58,Male,True,2,66689,0.651399354499427,0
49,Male,True,1,68089,0.12532054918612504,1
21,Female,False,1,35674,0.4091982664266802,0
63,Male,True,1,44050,0.5836099607837713,1
58,Male,False,1,64394,0.34280922986244833,1
47,Female,True,4,72112,0.8459096440446882,0
43,Male,False,4,76746,0.8079416858343054,0
22,Male,False,3,34569,0.6454747208368113,0
31,Male,False,3,79529,0.49734366963859994,0
52,Male,False,3,53354,0.45647705470779215,0
45,Male,True,2,69092,0.5128688966204191,0
22,Female,True,1,26983,0.4391557603937156,1
75,Female,True,1,61247,0.5338282061375784,0
79,Male,False,2,30375,0.5410444014619502,0
65,Female,True,4,51433,0.7268356624581118,0
62,Male,False,3,65780,0.7516540717538489,0
25,Male,False,5,40175,0.8686699414051896,1
76,Male,False,3,32727,0.5945366632713872,1
75,Female,False,2,37463,0.6980842407457168,1
54,Female,True,2,34106,0.6006568752220685,0
31,Female,True,4,58947,0.9909752487513726,0
42,Female,False,5,56656,0.7002735341704766,0
40,Male,False,4,67307,0.7696941891755433,0
44,Female,True,4,41971,0.7417686855048894,0
72,Male,False,4,45177,0.8547378838819584,0
21,Male,False,4,43353,0.7077324938070629,0
72,Male,False,4,43670,0.7548439252749852,0
23,Female,False,5,30566,0.9990071586312532,0
64,Female,True,1,44488,0.39012794317860966,1
79,Male,False,1,38087,0.1755628117240519,1
57,Female,True,1,60570,0.4825741385130434,0
50,Female,True,4,61774,0.9539455905801442,0
25,Female,False,3,30324,0.7619273808805029,0
76,Male,False,5,49642,0.9332041653630754,0
62,Female,True,1,55106,0.4552869457151235,0
34,Female,True,3,74472,0.5305689489144116,0
50,Male,False,4,65666,0.8437991125057117,0
22,Female,False,5,43691,0.8761816885367979,1
58,Male,False,2,31024,0.6172986891975804,0
59,Female,True,1,38488,0.43004038133036737,1
35,Female,False,5,53143,0.9478224331284769,0
32,Female,True,5,71433,0.8652948197087746,0
19,Male,False,5,24571,0.9314413934425841,0
64,Female,True,3,56322,0.7824320314036862,0
70,Female,True,2,38417,0.49722327567405017,0
75,Female,False,3,42731,0.7813272583586388,0
55,Male,False,1,58872,0.2771576811572384,0
23,Female,False,3,34271,0.40579862171286085,0
45,Female,True,1,55034,0.39731978350441255,1
49,Male,False,4,43660,0.7803301625111518,0
35,Female,True,2,59160,0.6164223802703476,0
41,Female,False,3,40611,0.6168500298777172,0
25,Female,False,3,40513,0.5857523833622134,0
60,Female,True,5,67091,0.8862344643503425,0
68,Male,False,2,39304,0.48050672931588284,1
58,Female,False,5,44976,0.8287806064917902,0
34,Female,False,1,53701,0.12145285064764075,1
80,Female,False,1,45609,0.588433831072863,1
26,Female,False,4,21309,0.8759680867172219,0
78,Male,True,1,46781,0.20614657506992332,1
36,Female,False,1,66799,0.5309084349991804,1
36,Female,False,3,74189,0.4440095664504904,0
21,Female,True,5,33149,0.8037357600927951,0
28,Female,True,5,40759,0.7631711824555284,1
59,Male,True,1,42819,0.5802429966689655,0
54,Male,False,2,59665,0.5830120321178052,0
36,Female,False,3,49415,0.40498010993140393,1
66,Male,False,4,68637,0.7601091872405487,0
42,Male,False,2,71025,0.42587533068204486,0
51,Female,True,3,59193,0.7571816512229159,0
54,Male,True,1,41489,0.2694040016883954,1
32,Female,True,3,67481,0.6400670589808437,0
74,Female,False,4,63883,0.8478092585932344,0
54,Female,False,5,54586,0.8448357234920578,0
49,Male,True,5,79687,0.9682227674455902,0
68,Female,True,4,36071,0.9037877109783015,0
18,Female,False,4,45930,0.7815287638644894,1
76,Female,False,4,41425,0.9124289297976956,0
23,Female,False,4,46902,0.9624699857202259,1
74,Female,True,3,41642,0.5088128319013185,0
60,Female,True,4,65373,0.7451545940984949,0
63,Female,False,3,30773,0.416774953409589,1
56,Male,True,4,36307,0.7114420346033956,1
18,Male,False,1,47190,0.45923463990300073,1
77,Female,False,5,47732,0.7762820928543157,0
76,Male,False,3,42586,0.6734975630036594,0
31,Male,False,2,64197,0.5426246046265606,1
71,Male,False,4,66913,0.7931501849595396,0
39,Male,False,1,77375,0.4563478862586031,0
38,Female,False,3,47433,0.7701447177521077,0
42,Male,True,5,77167,0.9704919412131219,0
55,Male,False,1,69945,0.34154726072901354,1
33,Male,True,2,68562,0.4055047819706158,0
26,Female,True,1,33288,0.5658120872956655,0
36,Male,True,3,57958,0.41431866927351374,0
22,Male,True,5,36878,0.9902396274550886,0
77,Female,False,2,54345,0.6360095933066803,1
43,Male,False,3,74745,0.4617639102764472,0
45,Male,True,1,74332,0.38845283408375963,1
25,Female,True,5,27336,0.7463440790824569,0
51,Female,True,4,47581,0.8417137325498438,0
52,Male,True,5,61121,0.7467930939015167,0
57,Male,True,2,55962,0.7926284753133689,0
66,Male,False,3,57459,0.7565783371891278,0
62,Female,False,1,45717,0.30522913788088557,1
30,Male,True,5,56313,0.7550393259770309,0
70,Female,False,4,51893,0.7491868837375281,0
42,Female,False,1,73588,0.5408791055107637,0
57,Female,True,4,49844,0.9352787230520219,0
34,Female,False,4,44402,0.9641133778732964,0
26,Female,False,1,36665,0.21268611089709646,1
48,Female,False,3,79853,0.7971651674275957,0
52,Female,False,3,44386,0.4309089301424184,0
35,Female,False,5,43484,0.9159704201348562,1
36,Female,False,5,57439,0.9874544504435886,0
29,Female,True,2,22543,0.532704629636382,1
49,Female,True,2,60053,0.5856140369863677,0
52,Male,False,4,56577,0.988545737235321,0
47,Female,True,4,73843,0.9365779210672105,0
47,Male,False,5,70524,0.8171892939296947,0
50,Male,True,3,61514,0.6140816058375472,0
73,Male,False,3,41658,0.6637755716384708,0
68,Female,False,5,31147,0.9953306909228674,0
64,Female,True,5,49684,0.8156349300805366,0
69,Female,True,1,56676,0.13593853233891792,1
23,Female,True,4,46583,0.9017055360061261,0
25,Female,True,5,27812,0.9718535608174252,0
40,Female,True,2,60852,0.7027533645892117,0
44,Female,True,4,65951,0.9994918574495535,0
36,Female,True,1,42397,0.23299964836708467,1
70,Female,False,2,66859,0.6968714199951307,0
32,Female,True,2,53377,0.627822782165699,0
26,Male,True,3,25885,0.7803929530510405,0
26,Male,True,4,44470,0.9206101045978997,0
58,Female,True,1,50542,0.2505343524464164,0
79,Male,False,3,67073,0.4727893887321952,0
53,Female,True,4,53123,0.7734258195854578,0
66,Male,False,1,40473,0.30066249942785783,1
25,Female,True,5,48050,0.9995726040288508,1
45,Female,False,4,73432,0.7756793634241468,0
65,Male,True,3,43743,0.5944655071209566,0
49,Female,False,4,42653,0.7145681506624674,0
33,Male,False,1,49013,0.5880247854713477,1
52,Female,False,5,48048,0.9842474542751652,0
49,Female,True,4,66132,0.8652894485719467,0
35,Female,False,1,77617,0.4409356310539567,0
70,Male,False,5,51066,0.9240931085915025,0
48,Female,True,1,51326,0.2243075277472338,0
39,Female,True,5,62001,0.7136012550435741,0
45,Male,True,5,41693,0.9203957347676797,0
75,Female,True,5,37796,0.7703142185480707,0
22,Male,False,1,39544,0.24257727499146373,1
48,Male,False,4,78132,0.8318288304869254,0
35,Female,True,4,53900,0.9912421384238974,1
72,Female,False,2,41466,0.45782673836711246,1
61,Male,True,3,58871,0.5950696944404579,0
65,Male,False,4,54393,0.7905302456189989,1
26,Female,True,1,35095,0.23614064478893007,1
79,Male,True,2,30123,0.7624563467270424,0
27,Female,True,4,45795,0.7136823569721814,0
75,Male,False,2,55377,0.489947808503886,0
47,Male,False,2,48765,0.7220602588357328,0
78,Male,True,3,49830,0.5081187024148138,1
55,Female,True,3,38563,0.7041742507043083,0
34,Male,True,3,61193,0.5048306753412974,0
61,Female,True,2,44811,0.4047027381202229,1
43,Female,False,5,68148,0.9076379402149062,0
78,Female,True,5,48764,0.878416453326746,0
77,Female,True,5,52807,0.9573300820781798,0
61,Male,False,4,31297,0.7747910229807095,0
57,Female,True,1,59148,0.4265966491175124,0
72,Male,False,2,46062,0.46070686923596615,1
48,Male,False,4,40094,0.8795901412822985,1
36,Female,False,2,55683,0.5343950359109295,0
32,Female,True,3,68819,0.6898011593547149,0
37,Male,True,3,57082,0.5981927565867081,0
42,Male,False,5,51405,0.9482916502312301,0
24,Male,False,1,47868,0.5440826590218836,0
22,Male,False,1,23567,0.13219084245111404,1
33,Female,True,1,59184,0.47664779041899097,1
56,Male,False,1,65473,0.46694326611950987,1
68,Female,False,2,41435,0.7699955660676302,0
30,Female,True,3,72316,0.6407492287581582,0
23,Male,False,2,24773,0.6287139101844818,1
69,Male,False,5,58664,0.7020999269133983,0
36,Female,True,3,68918,0.6981420502595514,0
47,Male,False,5,61742,0.8398203645506854,0
21,Female,True,5,40778,0.8788399913375577,1
53,Male,True,2,50911,0.5604151715269037,0
20,Male,False,3,49469,0.4722178534222792,0
51,Male,True,2,44001,0.6283779027608914,1
58,Female,True,3,52286,0.7702958540008489,0
79,Male,False,3,68924,0.6451449493163086,0
18,Male,True,2,48503,0.7299107380898171,0
52,Female,True,3,60276,0.7146587234730204,0
37,Male,True,3,52589,0.7164361622056024,0
45,Male,False,2,40283,0.4797521793118161,0
24,Female,True,3,45824,0.6528193125410946,0
79,Male,True,2,30738,0.6801539183340846,0
72,Female,False,1,54929,0.35661510379293637,1
41,Female,True,1,62654,0.514728537954745,0
68,Female,False,5,47419,0.7242550620295845,0
31,Female,True,5,67182,0.9159396595214973,0
35,Female,True,5,66822,0.9156124693695875,0
76,Female,True,4,37147,0.854238390419725,0
51,Male,False,4,48759,0.7027483298819486,0
78,Female,True,2,59350,0.6502521894226919,0
52,Male,False,2,47029,0.47491833321637605,0
42,Female,True,1,41215,0.46688810334118724,0
31,Female,False,2,42750,0.5015443394866629,0
19,Male,False,5,37133,0.7459936804883693,1
48,Female,True,4,71101,0.9350307149066345,0
30,Female,True,1,58766,0.2996432125487938,1
79,Female,False,3,31944,0.7048108732985966,0
80,Female,True,1,68773,0.5821681578907637,0
76,Male,False,3,33812,0.7103286018511925,1
30,Female,False,3,79543,0.5808474985444511,0
37,Male,False,1,41423,0.44742906671434524,1
29,Male,True,1,45750,0.4248269249737846,0
36,Female,True,2,56086,0.49796714107428514,0
36,Female,False,5,54989,0.8378889245466752,0
65,Male,True,2,51825,0.6487992595508589,0
67,Male,True,1,37026,0.2858628846246245,1
33,Male,True,4,41042,0.894973705649127,0
31,Male,True,3,63390,0.5559491554834739,0
74,Female,False,3,62427,0.4465128360278613,1
37,Female,True,3,42512,0.4566849331931561,1
32,Male,False,4,52155,0.8708790389800829,0
72,Male,True,3,61248,0.5225917494669066,0
19,Female,False,5,47555,0.8280316626737327,0
32,Male,True,3,47498,0.6019192252083014,1
63,Female,False,1,61059,0.2539828518731527,0
31,Male,False,2,43139,0.631623660832193,0
30,Male,False,1,51743,0.2345677616813948,1
48,Male,True,5,46450,0.9110027074408769,1
51,Female,False,2,56393,0.48758544952903693,0
43,Male,True,5,53315,0.989364821313381,0
58,Female,True,5,55782,0.9642249562450856,0
59,Female,False,3,63512,0.5223362312279802,0
48,Female,False,1,56713,0.3964753067533503,1
63,Female,True,5,44256,0.9831602608889447,0
80,Female,False,2,40620,0.7395236582314909,1
79,Male,False,2,69305,0.5356477192271738,0
52,Female,True,2,43802,0.5559043561469146,0
54,Male,True,3,41366,0.6231620024119329,1
39,Female,False,4,41603,0.7711235571442518,0
44,Female,False,5,50879,0.9468335271548664,0
70,Male,True,4,68126,0.9660430589941322,0
69,Female,True,3,67555,0.4772205937259466,0
48,Female,True,1,79653,0.5579464465545869,1
74,Female,True,2,62765,0.5500820908717168,0
41,Male,False,1,63015,0.306620846002159,0
30,Male,True,1,53412,0.501509087317077,1
55,Male,True,5,48472,0.8469958138201633,1
44,Female,True,2,77762,0.6835957477052264,0
77,Male,True,3,65537,0.4079015309938252,0
69,Female,False,1,43630,0.3472483156170757,0
28,Female,False,2,23707,0.5911519911119303,0
41,Female,False,2,65875,0.5701769758664945,1
26,Female,True,1,21015,0.45936720042324874,1
38,Male,True,2,75389,0.47796366151830183,0
58,Male,False,4,62065,0.830742988846835,0
27,Female,False,4,27553,0.914316552657666,1
52,Female,False,5,68407,0.7563737766907099,0
46,Male,True,5,71751,0.7524358198258739,0
34,Female,False,4,57875,0.8392642026236823,0
68,Male,True,4,30977,0.7706570939817071,1
35,Female,True,2,73040,0.699294618657571,0
40,Female,True,5,49856,0.8370172288188076,0
75,Male,False,2,47429,0.42607696021634167,0
19,Female,False,3,38114,0.6150247417542618,0
80,Female,True,4,42846,0.9257688837247595,0
55,Female,False,3,59389,0.6513505658784695,0
49,Female,False,2,64062,0.7782099540698391,0
65,Male,False,3,45253,0.763196578408242,1
66,Female,False,5,39708,0.9661137922655272,0
49,Male,False,5,50537,0.7045572116720913,0
46,Male,False,4,68044,0.9137637747572194,1
37,Female,True,2,71554,0.7135609730874843,1
27,Female,False,5,35660,0.9055833579859478,0
41,Female,True,2,74265,0.5483788032630267,0
61,Male,False,4,57047,0.8316213103848742,0
38,Male,True,1,48477,0.37174540485266017,1
72,Female,False,2,64364,0.4930891645019835,0
79,Male,False,2,69589,0.7953346033765722,0
79,Male,False,2,31784,0.5397420489204406,0
76,Female,False,2,57434,0.5520313736497503,0
42,Male,False,3,52039,0.7405753027024427,0
64,Female,True,1,54127,0.22273188011340903,1
47,Male,False,3,74283,0.5783127311134144,0
79,Female,False,1,66768,0.5501159986487075,0
55,Female,False,2,43172,0.6937373276619361,1
28,Female,False,4,36783,0.9261652697750001,0
59,Female,False,5,65045,0.7593480465071802,0
50,Male,True,4,64656,0.7484986732711101,0
34,Female,True,2,69733,0.7565112373400172,0
79,Male,True,5,64450,0.7400836558321716,0
40,Male,True,2,75503,0.44578644588036687,0
61,Female,False,2,62231,0.7026290216182398,1
40,Female,False,3,71680,0.43499597920476246,0
61,Female,False,2,38370,0.5166277118617626,1
79,Female,False,3,38998,0.6505243643265393,0
37,Female,True,5,78215,0.716345310750414,0
20,Female,True,5,34301,0.7170856442961147,0
53,Female,False,2,63066,0.5206563385207877,0
74,Male,True,3,38004,0.741021832576081,0
65,Female,True,3,68296,0.48693883713293823,1
45,Female,True,2,71262,0.597640674614334,0
76,Male,False,1,55840,0.44514943596330525,0
36,Male,False,1,78532,0.49650702679152503,0
49,Male,False,5,54695,0.8504451586966302,1
34,Female,True,1,58821,0.36534257356448874,1
32,Female,False,3,79200,0.736230302456166,0
45,Male,True,4,43610,0.9932125196702495,0
58,Male,False,3,67567,0.4275943215280189,1
64,Male,True,1,36106,0.49458521081351037,1
27,Male,False,4,44258,0.8462421968682496,0
28,Male,False,3,32109,0.6085158961783774,0
47,Male,True,4,78205,0.7593370987191622,0
43,Female,True,2,48655,0.6891141670828098,0
45,Male,True,2,78066,0.5102554827706853,0
31,Male,False,1,51792,0.10845719782430321,0
62,Female,False,2,53577,0.5830928901007829,1
77,Female,False,3,44212,0.6193485662853523,0
52,Female,True,2,53234,0.508129051180165,1
38,Male,True,2,43666,0.7973218027922788,0
35,Male,True,3,41730,0.41562053298073603,1
53,Male,False,2,54371,0.7429671907480146,0
39,Female,False,3,53739,0.5021115102027736,1
36,Female,False,5,77686,0.7743014176746292,0
22,Male,True,2,41400,0.42497037020809103,1
78,Female,False,1,46709,0.5812104878964762,1
29,Female,True,4,34840,0.8561001274066229,0
43,Female,True,3,65350,0.43819933185186083,0
33,Male,True,2,69505,0.6593805685305036,1
39,Male,True,4,46662,0.734286065068264,0
54,Female,True,5,69365,0.7042458763101698,0
52,Female,False,3,56165,0.7374733083401036,0
47,Male,False,3,69331,0.7744686463831293,0
28,Female,True,5,23062,0.7154698700236756,0
76,Female,False,2,66497,0.7409573183116649,1
80,Male,False,3,33514,0.6842815210548706,0
59,Female,False,1,46308,0.3733902738423779,1
80,Male,False,4,34852,0.9631743408352644,1
57,Male,False,1,38650,0.15893467173035666,1
62,Male,True,1,50996,0.15562742319453657,1
61,Male,True,2,69268,0.7736709276307632,0
63,Female,True,2,36566,0.45165415962456096,1
33,Male,True,4,42085,0.9228268652820021,0
19,Male,False,4,31795,0.959983919403598,1
21,Female,True,3,22668,0.5089528024737846,1
57,Male,False,4,33682,0.7729097520228662,0
63,Male,False,3,36999,0.6173365690718688,1
72,Female,False,2,66229,0.5611467774089565,1
24,Female,True,3,28971,0.6718110242687039,0
24,Female,False,4,46905,0.8973882890426488,0
55,Female,True,5,67137,0.7725980539257098,0
34,Male,False,5,48876,0.7408405109933924,0
30,Male,True,4,50754,0.8391976966190245,0
56,Female,False,4,68563,0.7380012402320822,0
51,Male,False,3,38171,0.49407438115531455,1
42,Female,True,5,62088,0.9465358248371751,0
39,Male,True,2,53833,0.5207226170654526,1
19,Female,False,4,33860,0.8600944437976782,0
23,Male,True,3,29040,0.6697824316085681,0
72,Male,False,3,37224,0.40111456488459085,0
61,Female,False,1,41449,0.4379883137575201,1
65,Female,True,4,69199,0.7150278677740904,0
46,Female,True,2,75624,0.761545834538709,0
49,Male,True,4,64106,0.8391981903330066,0
60,Male,True,1,49703,0.20564426217446077,1
58,Male,True,2,69926,0.6343421147551825,0
69,Male,False,5,57625,0.7955260400245836,0
29,Female,False,3,40637,0.5221761213418457,0
69,Male,False,2,51304,0.7398535567915613,0
22,Male,False,3,44625,0.4007837478569732,0
46,Male,True,3,68648,0.7159271381546621,0
46,Female,True,3,61766,0.599940750478419,0
80,Female,False,5,34992,0.7872029058594983,0
38,Female,True,1,65646,0.47685413330506243,0
24,Female,False,3,31381,0.6422932908018982,0
36,Male,False,5,68759,0.8703372498152644,0
29,Male,False,4,41981,0.7323456901348194,1
67,Female,False,3,54748,0.713607144266351,0
45,Male,False,4,70062,0.7026719241771522,0
74,Male,True,3,62650,0.46688790921689804,0
52,Female,False,4,45776,0.9828910699127444,0
74,Male,False,3,49309,0.5813544240627239,0
67,Male,True,3,54331,0.768961104967445,0
37,Female,False,5,51925,0.82050715681896,1
33,Male,True,2,57433,0.6679299409323505,0
48,Male,True,2,74583,0.7257104221254964,1
73,Male,False,4,54062,0.9324162850186456,0
20,Female,False,1,42196,0.2067020902272189,1
52,Male,False,3,62142,0.5166973127461663,1
78,Male,False,2,41372,0.7905288879608501,0
26,Female,True,4,34582,0.9108952794887726,1
48,Male,False,4,47187,0.9809596286178845,0
66,Male,False,4,63590,0.7029235119674215,0
36,Female,False,2,55748,0.5323045156095192,1
21,Male,True,3,29793,0.6836178594359232,0
62,Female,True,5,68423,0.9657537483364518,0
41,Female,True,5,51637,0.8870271769151009,0
20,Male,True,2,25681,0.46370461254625345,1
27,Male,False,2,43438,0.672737642051503,0
70,Male,True,4,56091,0.9712208144373486,1
30,Female,False,3,71518,0.4891763564977804,0
78,Female,False,1,45510,0.19785080823770887,1
26,Female,False,2,32731,0.48771830386449855,0
45,Male,False,3,42209,0.7467923695459298,0
69,Female,False,1,41565,0.30490056490101924,1
77,Male,True,5,45654,0.8091399621055924,0
40,Female,False,4,74159,0.8531165803864109,0
50,Male,True,1,46817,0.39841274350455125,0
63,Male,False,2,66388,0.6290480421545992,0
19,Male,True,1,33539,0.5756554002327287,1
51,Male,False,4,35558,0.9100118065540815,0
35,Male,False,1,79280,0.3314074577722065,1
42,Male,False,5,77455,0.95618487411815,0
66,Male,False,4,69587,0.7539666822289331,0
61,Male,True,1,35163,0.5179034705128625,0
68,Male,True,5,43904,0.8316071539955989,0
78,Female,True,2,36148,0.5870258598688701,1
61,Male,False,2,58337,0.7509902411768195,0
65,Female,True,5,36939,0.7093507631088349,0
78,Male,False,1,67026,0.21839364801191843,1
53,Male,True,3,40028,0.4692697231172635,1
78,Female,False,5,47660,0.9343124872147581,0
31,Male,True,1,40672,0.47730507536877986,1
64,Female,True,5,39763,0.7833368052429539,0
57,Male,True,4,38064,0.9488998104129007,0
56,Male,False,4,53662,0.8865115790168712,1
31,Female,True,4,66778,0.7817148580520779,0
38,Male,True,3,47049,0.44503745529268496,1
31,Female,False,3,72508,0.44444976844087547,0
61,Male,True,4,33952,0.8105516800491295,0
53,Female,False,4,41635,0.7641531716402096,1
76,Female,True,2,52241,0.49898842549881506,0
38,Male,True,4,76198,0.7584359697845775,0
24,Female,False,5,38806,0.722003474825965,1
39,Male,True,3,46344,0.5781151041156052,0
35,Male,False,4,53803,0.8142585037644058,0
38,Male,True,5,59560,0.7183794256060555,0
57,Female,True,3,33605,0.4515417267082716,1
75,Female,False,3,35142,0.5882710220955057,0
55,Female,True,3,42186,0.6611746740862687,0
36,Male,True,4,43594,0.7042708816398847,0
78,Female,False,5,40692,0.7483268520428068,0
53,Female,False,2,37849,0.4624746710597546,1
74,Female,False,5,30574,0.8606315722435244,0
29,Male,True,5,36858,0.960576923438162,0
42,Male,True,1,78882,0.5070476112858596,0
29,Female,True,4,30544,0.8373512387294404,0
62,Male,True,3,61599,0.7660814570229015,0
46,Female,True,5,52388,0.9359747091993241,0
72,Male,False,2,38073,0.47041756101890764,1
22,Female,True,3,41684,0.6375197299231596,0
80,Female,False,4,61041,0.9201181685073756,0
43,Male,True,3,45906,0.6604552656731497,0
38,Male,False,2,53746,0.5236236810393959,0
74,Male,False,4,63541,0.8384314270440355,0
36,Male,False,5,63016,0.9921738999723936,0
24,Female,True,3,36577,0.7965105558364682,0
53,Male,True,4,31868,0.8604234017130713,1
59,Female,False,3,38964,0.7755802424975489,0
33,Female,True,2,44598,0.6353303614929237,0
22,Female,True,5,26380,0.9628926849418195,0
72,Female,False,2,63284,0.5516755444960166,1
31,Male,False,5,63887,0.8960686948765482,0
53,Female,True,1,36296,0.27119751937678105,1
79,Female,False,1,67143,0.33741242815612205,1
45,Male,False,1,66496,0.4388732304293461,0
28,Female,False,4,25639,0.9719426550981398,0
53,Female,True,2,52629,0.5453122963949463,1
34,Male,True,4,77256,0.9208544309335484,0
37,Female,False,1,79353,0.13603615617759032,1
52,Female,True,2,31335,0.6550611971796249,0
59,Female,False,3,55524,0.6045375688077401,0
78,Male,False,1,51003,0.2719091833561935,1
21,Female,False,1,28955,0.3146441252835156,1
78,Female,False,2,32795,0.7676220421639103,0
37,Female,False,5,40076,0.8053746663636913,0
80,Male,True,2,39672,0.6803458634970835,1
66,Male,False,1,58455,0.5637513900123966,0
45,Male,True,3,43882,0.5664788199962428,1
37,Female,True,1,73800,0.4111247097065204,1
74,Male,True,1,61830,0.40267443048306995,1
61,Male,True,3,62575,0.6888216667159794,0
74,Male,False,3,43774,0.4333217370150029,1
20,Female,False,2,48996,0.5242603363124362,1
19,Male,True,3,44821,0.5104111771301949,0
78,Male,True,3,45320,0.7212470353428341,0
19,Female,True,4,46608,0.9104457916085624,0
58,Male,True,4,35266,0.8677009551097341,0
38,Female,True,2,55083,0.4454500045243139,1
72,Female,True,5,63617,0.9813381823260751,0
51,Male,True,4,36576,0.9618890364952764,0
56,Female,False,5,56673,0.7717509690285677,0
79,Female,True,1,59075,0.196909424590171,1
24,Male,False,3,33768,0.7610667323684764,0
28,Male,False,2,36022,0.598285199698571,1
49,Male,True,5,76006,0.7865425854270287,0
54,Male,False,1,50047,0.20982736648027964,0
34,Female,False,4,58452,0.8156366901786071,0
25,Male,True,1,48003,0.5054217888632041,1
27,Female,False,4,45855,0.9840690218019641,1
37,Female,True,2,60973,0.7136748170964795,0
24,Male,False,1,26419,0.12802282148149483,1
75,Male,True,1,55558,0.562514472779631,0
52,Female,False,2,46123,0.4557136700447472,0
39,Female,False,1,61933,0.20820384405652256,1
58,Female,False,1,46467,0.5071801606087305,1
43,Female,False,3,43713,0.4207222849783802,0
42,Male,True,2,75599,0.6783398379261822,0
71,Male,False,1,36751,0.44810685633109415,1
55,Female,True,3,69181,0.5186062757638747,0
73,Female,False,1,51798,0.2516125914744507,0
18,Male,True,1,31669,0.18683184065786998,1
56,Male,True,5,57723,0.7501974515012936,0
47,Male,False,4,76764,0.7545889679619769,0
19,Male,False,1,29920,0.45658377289710783,0
20,Female,True,2,21441,0.7274540154950083,0
28,Male,True,4,40782,0.7058989048823663,0
42,Male,False,3,66754,0.49715384325698553,1
75,Female,False,5,32692,0.9893681523213926,1
70,Female,True,5,56020,0.8244574065757556,0
53,Female,False,5,34223,0.9935256729763643,1
72,Female,True,5,54730,0.7392943824177549,0
39,Female,True,5,67365,0.9265239313845668,0
50,Female,False,4,61781,0.8946308766386021,0
21,Male,False,3,40203,0.653635308991262,0
71,Male,True,5,65898,0.768081944208106,0
26,Male,True,2,22282,0.47783214864065315,1
35,Male,True,1,50328,0.43030549116014327,0
44,Female,False,2,59423,0.48582110891175256,1
62,Female,True,5,40003,0.7579800764001601,1
54,Female,True,5,43710,0.8677014302974784,0
23,Male,True,5,47322,0.988127636050909,0
42,Male,False,2,77206,0.571771887245397,0
20,Female,False,3,47736,0.7605565466892387,0
41,Female,True,1,48755,0.28823266524551094,1
57,Male,True,5,50579,0.9234030837005998,0
43,Female,False,5,47948,0.7333900915135393,1
63,Female,True,5,56501,0.7245088756043677,0
71,Male,True,3,38036,0.7029958481548607,0
72,Male,False,3,33946,0.5934991197305163,0
43,Female,False,2,42383,0.7428372530963767,0
